2	14
2	14
2	14
2	14
2	14
2	14
2	14
2	14
2	14
2	14
2	14
2	14
2	14
2	14
2	14
3	5
3	8
3	16
3	1
3	5
3	4
3	6
3	16
3	5
3	4
3	16
3	6
3	5
3	5
3	8
3	16
3	5
3	5
3	5
3	5
3	12
3	5
3	5
3	16
3	12
3	5
3	5
3	8
3	16
3	12
3	5
3	12
3	16
3	4
3	5
3	5
3	15
3	5
3	4
3	5
3	4
3	5
3	5
3	6
3	5
3	15
3	5
3	4
3	5
3	12
3	16
3	21
3	5
3	15
3	1
3	16
3	5
3	8
3	17
3	20
3	5
3	5
3	8
3	16
3	5
3	12
3	5
3	6
3	5
3	5
3	16
3	5
3	12
3	16
3	21
3	5
3	5
3	8
3	16
3	5
3	15
3	1
3	16
3	5
3	15
3	5
3	5
3	4
3	5
3	15
3	5
3	4
3	5
3	5
3	8
3	16
3	6
3	5
3	5
3	15
3	5
3	16
3	1
3	15
3	5
3	12
3	16
3	5
3	5
3	4
3	6
3	5
3	5
3	5
3	6
3	5
3	4
3	6
3	5
3	5
3	5
3	4
3	5
3	8
3	17
3	22
3	5
3	16
3	21
3	16
3	5
3	8
3	5
3	8
3	5
3	16
3	12
3	16
3	5
3	5
3	5
3	5
3	15
3	5
3	12
3	5
3	16
3	12
3	5
3	5
3	16
3	1
3	15
3	5
3	4
3	16
3	6
3	5
3	8
3	16
3	1
3	5
3	6
3	5
3	8
3	5
3	8
3	17
3	8
3	5
3	6
3	4
3	6
3	5
3	5
3	5
3	5
3	8
3	17
3	20
3	5
3	15
3	1
3	15
3	5
3	5
3	12
3	5
4	6
4	5
4	5
4	3
4	16
4	12
4	5
4	15
4	16
4	16
4	8
4	5
4	15
4	5
4	12
4	6
4	5
4	6
4	16
4	1
4	15
4	5
4	16
4	12
4	16
4	21
4	5
4	12
4	16
4	21
4	16
4	6
4	16
4	6
4	16
4	5
4	3
4	5
4	6
4	16
4	5
4	5
4	8
4	5
4	8
4	16
4	12
4	5
4	5
4	3
4	5
4	6
4	6
4	5
4	12
4	6
4	5
4	16
4	5
4	8
4	17
4	8
4	5
4	8
4	16
4	6
4	6
4	5
4	8
4	17
4	5
4	16
4	21
4	16
4	16
4	6
4	5
4	16
4	5
4	6
4	6
4	5
4	5
4	6
4	16
4	12
4	16
4	5
4	3
4	5
4	6
4	16
4	8
4	17
4	22
4	6
4	5
4	15
4	5
4	5
4	5
4	15
4	5
4	5
4	6
4	16
4	1
4	16
4	5
4	16
4	21
4	16
4	8
4	6
4	16
4	12
4	5
4	5
4	12
4	16
4	8
4	6
4	5
4	15
4	5
4	16
4	21
4	16
4	1
4	5
4	6
4	16
4	12
4	5
4	6
4	16
4	12
4	5
4	16
4	1
4	16
4	16
4	6
4	6
4	6
4	5
4	8
4	5
4	5
4	5
4	6
4	5
4	3
4	5
4	15
4	6
4	5
4	8
4	16
4	16
4	1
4	16
4	12
4	5
4	12
4	5
4	8
4	16
4	6
4	16
4	16
4	21
4	16
4	12
4	6
4	6
4	5
4	6
4	16
4	1
4	16
4	5
4	16
4	21
5	6
5	16
5	1
5	15
5	8
5	16
5	8
5	12
5	3
5	4
5	16
5	1
5	16
5	16
5	12
5	8
5	15
5	1
5	15
5	6
5	8
5	15
5	1
5	15
5	3
5	4
5	16
5	3
5	12
5	16
5	4
5	3
5	15
5	12
5	16
5	15
5	1
5	16
5	1
5	16
5	8
5	16
5	6
5	16
5	8
5	16
5	16
5	6
5	4
5	6
5	6
5	16
5	21
5	16
5	12
5	16
5	6
5	15
5	1
5	16
5	12
5	4
5	16
5	12
5	4
5	16
5	6
5	12
5	16
5	4
5	6
5	16
5	21
5	16
5	4
5	6
5	4
5	16
5	8
5	4
5	6
5	16
5	21
5	16
5	4
5	6
5	16
5	8
5	17
5	20
5	17
5	16
5	8
5	8
5	4
5	6
5	4
5	15
5	15
5	1
5	8
5	17
5	20
5	17
5	12
5	15
5	4
5	15
5	1
5	3
5	8
5	8
5	16
5	8
5	17
5	22
5	17
5	8
5	17
5	22
5	17
5	8
5	16
5	8
5	6
5	4
5	3
5	3
5	16
5	1
5	16
5	21
5	8
5	16
5	6
5	16
5	12
5	8
5	17
5	6
5	4
5	16
5	6
5	16
5	1
5	16
5	4
5	6
5	4
5	3
5	8
5	6
5	4
5	6
5	4
5	15
5	15
6	5
6	15
6	1
6	15
6	4
6	5
6	15
6	4
6	16
6	5
6	5
6	4
6	5
6	16
6	4
6	5
6	12
6	5
6	16
6	4
6	5
6	4
6	5
6	4
6	16
6	8
6	4
6	16
6	16
6	5
6	15
6	5
6	16
6	5
6	12
6	16
6	21
6	16
6	12
6	4
6	5
6	15
6	1
6	4
6	16
6	5
6	5
6	3
6	5
6	4
6	16
6	12
6	16
6	5
6	5
6	8
6	17
6	22
6	5
6	12
6	16
6	5
6	16
6	1
6	16
6	16
6	21
6	16
6	4
6	5
6	4
6	16
6	4
6	5
6	3
6	5
6	16
6	5
6	8
6	16
6	5
6	4
6	16
6	16
6	1
6	16
6	1
6	16
6	12
6	16
6	16
6	4
6	5
6	8
6	5
6	5
6	8
6	5
6	5
6	15
6	5
6	4
6	16
6	12
6	5
6	16
6	5
6	8
6	17
6	20
6	4
6	16
6	1
6	16
6	4
6	5
6	16
6	5
6	5
6	4
6	5
6	4
6	16
6	4
6	16
6	5
6	3
6	5
6	16
6	1
6	15
6	1
6	5
6	5
6	8
6	16
6	16
6	5
6	5
6	16
6	12
6	5
6	4
6	16
6	12
6	5
6	8
6	5
6	5
6	16
6	4
6	4
6	16
6	16
6	21
6	16
6	8
6	5
6	3
6	5
6	12
6	4
6	5
6	16
6	12
6	16
6	5
6	4
6	5
6	5
6	8
6	5
6	15
6	1
6	15
6	4
6	16
6	21
6	16
6	16
6	1
6	15
6	1
8	16
8	4
8	5
8	5
8	16
8	16
8	1
8	16
8	1
8	15
8	1
8	17
8	22
8	17
8	16
8	16
8	12
8	17
8	5
8	4
8	5
8	15
8	1
8	16
8	17
8	17
8	22
8	5
8	3
8	5
8	3
8	5
8	4
8	6
8	4
8	17
8	20
8	17
8	17
8	22
8	17
8	20
8	16
8	6
8	16
8	4
8	5
8	6
8	16
8	12
8	5
8	15
8	1
8	15
8	16
8	1
8	15
8	5
8	5
8	3
8	5
8	6
8	17
8	20
8	17
8	20
8	5
8	4
8	16
8	5
8	17
8	16
8	5
8	16
8	1
8	15
8	1
8	17
8	22
8	17
8	20
8	16
8	4
8	16
8	4
8	17
8	20
8	17
8	17
8	22
8	17
8	16
8	4
8	16
8	21
8	5
8	3
8	5
8	12
8	5
8	4
8	5
8	5
8	5
8	12
8	5
8	16
8	5
8	12
8	5
8	15
8	17
8	17
8	20
8	16
8	12
8	16
8	12
8	16
8	5
8	12
8	16
8	5
8	16
8	6
8	4
8	16
8	6
8	5
8	4
8	17
8	22
8	17
8	20
8	5
8	5
8	4
8	16
8	16
8	21
8	16
8	5
8	17
8	20
8	17
8	20
8	17
8	22
8	17
8	5
8	15
8	5
8	16
8	16
8	5
8	5
8	3
8	5
8	4
8	6
8	5
8	5
8	16
8	17
8	5
8	5
8	16
8	16
8	16
8	12
8	16
8	12
8	5
8	6
8	5
8	17
8	22
8	17
8	22
8	17
8	20
8	17
8	17
8	22
12	5
12	3
12	5
12	6
12	16
12	5
12	16
12	16
12	8
12	16
12	6
12	16
12	4
12	6
12	16
12	5
12	16
12	4
12	5
12	5
12	16
12	1
12	15
12	16
12	21
12	16
12	21
12	16
12	21
12	16
12	8
12	16
12	21
12	16
12	5
12	15
12	1
12	15
12	16
12	8
12	5
12	8
12	16
12	21
12	16
12	21
12	5
12	16
12	8
12	16
12	5
12	4
12	16
12	8
12	16
12	8
12	17
12	8
12	16
12	21
12	16
12	5
12	5
12	3
12	5
12	6
12	16
12	4
12	16
12	8
12	5
12	3
12	5
12	16
12	8
12	5
12	16
12	4
12	16
12	5
12	16
12	6
12	16
12	8
12	5
12	16
12	6
12	5
12	5
12	6
12	16
12	21
12	16
12	6
12	16
12	5
12	5
12	3
12	5
12	3
12	5
12	8
12	17
12	8
12	16
12	21
12	16
12	6
12	5
12	4
12	16
12	5
12	16
12	5
12	16
12	5
12	8
12	5
12	3
12	16
12	8
12	17
12	8
12	16
12	4
12	16
12	8
12	5
12	6
12	5
12	4
12	16
12	4
12	16
12	21
12	5
12	16
12	4
12	5
12	3
12	5
12	8
12	5
12	6
12	16
12	6
12	16
12	21
12	16
12	4
12	5
12	16
12	5
12	6
12	16
12	4
12	16
12	1
12	5
12	5
12	16
12	5
12	16
12	4
12	16
12	6
12	5
12	8
12	17
12	20
12	16
12	4
12	16
12	16
12	8
12	17
12	22
12	5
12	3
12	5
12	16
12	8
12	16
12	5
12	5
12	3
12	5
12	8
12	5
12	15
12	5
12	4
13	18
13	18
13	19
13	18
13	18
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	18
13	18
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	18
13	18
13	18
13	18
13	18
13	19
13	18
13	18
13	18
13	18
13	19
13	18
13	19
13	18
13	18
13	19
13	18
13	19
13	18
13	18
13	18
13	18
13	19
13	18
13	19
13	18
13	18
13	18
13	18
13	19
13	18
13	19
13	18
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	18
13	19
13	18
13	19
13	18
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	18
13	19
13	18
13	18
13	19
13	18
13	18
13	18
13	19
13	18
13	19
13	18
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	19
13	18
13	18
13	18
13	19
13	18
13	18
13	18
13	19
13	18
13	18
13	18
13	18
13	18
13	19
13	18
13	18
13	18
13	19
13	18
13	18
13	18
13	18
13	19
13	18
13	18
13	18
13	18
13	19
13	18
13	18
13	19
13	18
13	18
13	19
13	18
13	18
13	19
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
14	2
15	5
15	3
15	5
15	3
15	5
15	12
15	16
15	12
15	5
15	16
15	6
15	16
15	1
15	1
15	5
15	12
15	5
15	3
15	1
15	5
15	6
15	5
15	8
15	17
15	22
15	5
15	4
15	16
15	12
15	5
15	12
15	5
15	16
15	5
15	4
15	5
15	4
15	5
15	8
15	17
15	22
15	5
15	16
15	8
15	16
15	5
15	3
15	5
15	8
15	5
15	6
15	16
15	4
15	1
15	16
15	4
15	6
15	1
15	16
15	21
15	16
15	5
15	5
15	12
15	5
15	1
15	16
15	21
15	16
15	1
15	5
15	6
15	1
15	16
15	21
15	16
15	1
15	1
15	5
15	6
15	16
15	5
15	5
15	6
15	5
15	12
15	5
15	5
15	1
15	5
15	3
15	5
15	1
15	16
15	4
15	16
15	1
15	16
15	21
15	16
15	5
15	4
15	6
15	4
15	5
15	4
15	6
15	4
15	1
15	1
15	5
15	16
15	1
15	16
15	1
15	16
15	1
15	16
15	1
15	1
15	16
15	5
15	8
15	5
15	6
15	5
15	8
15	17
15	22
15	5
15	4
15	5
15	6
15	1
15	16
15	1
15	5
15	16
15	6
15	16
15	1
15	16
15	5
15	4
15	1
15	5
15	5
15	5
15	12
15	16
15	5
15	3
15	5
15	3
15	5
15	6
15	5
15	3
15	5
15	8
15	5
15	16
15	1
15	16
15	8
15	17
15	5
15	12
15	16
15	5
15	5
15	12
15	16
15	1
15	1
15	5
15	4
15	1
15	1
15	16
15	1
15	1
16	21
16	8
16	5
16	4
16	6
16	4
16	21
16	8
16	1
16	8
16	17
16	5
16	6
16	4
16	6
16	1
16	6
16	4
16	5
16	12
16	21
16	6
16	6
16	5
16	12
16	5
16	6
16	4
16	4
16	6
16	6
16	1
16	8
16	6
16	6
16	5
16	8
16	17
16	8
16	17
16	6
16	4
16	6
16	5
16	21
16	1
16	12
16	5
16	3
16	5
16	4
16	6
16	5
16	1
16	6
16	4
16	1
16	1
16	15
16	5
16	5
16	12
16	5
16	21
16	4
16	6
16	5
16	12
16	5
16	5
16	5
16	12
16	5
16	4
16	5
16	4
16	6
16	21
16	5
16	4
16	5
16	15
16	1
16	21
16	5
16	12
16	8
16	17
16	22
16	17
16	1
16	15
16	5
16	6
16	4
16	6
16	4
16	4
16	6
16	5
16	4
16	5
16	4
16	4
16	5
16	12
16	5
16	8
16	12
16	5
16	5
16	5
16	6
16	4
16	21
16	12
16	1
16	15
16	1
16	15
16	12
16	6
16	4
16	5
16	12
16	5
16	6
16	8
16	5
16	12
16	5
16	6
16	4
16	5
16	12
16	5
16	6
16	4
16	4
16	21
16	12
16	12
16	5
16	21
16	8
16	5
16	4
16	5
16	5
16	12
16	5
16	15
16	5
16	21
16	5
16	6
16	1
16	15
16	1
16	15
17	22
17	20
17	22
17	8
17	16
17	20
17	20
17	20
17	22
17	8
17	20
17	22
17	22
17	8
17	16
17	1
17	16
17	20
17	22
17	20
17	20
17	22
17	20
17	8
17	5
17	6
17	4
17	20
17	8
17	8
17	20
17	22
17	8
17	5
17	8
17	8
17	22
17	20
17	8
17	5
17	12
17	16
17	8
17	5
17	3
17	5
17	8
17	16
17	1
17	15
17	8
17	22
17	20
17	20
17	22
17	20
17	8
17	5
17	6
17	4
17	8
17	16
17	21
17	16
17	20
17	20
17	22
17	20
17	20
17	20
17	20
17	22
17	20
17	20
17	20
17	8
17	16
17	8
17	16
17	6
17	4
17	22
17	8
17	5
17	20
17	20
17	20
17	20
17	22
17	22
17	8
17	5
17	6
17	5
17	8
17	16
17	8
17	5
17	22
17	20
17	22
17	20
17	22
17	22
17	20
17	20
17	20
17	20
17	8
17	5
17	16
17	4
17	8
17	16
17	8
17	16
17	8
17	16
17	12
17	16
17	22
17	22
17	20
17	8
17	16
17	8
17	16
17	4
17	16
17	22
17	8
17	5
17	22
17	20
18	13
18	13
18	13
18	13
18	19
18	13
18	13
18	13
18	19
18	13
18	13
18	13
18	19
18	13
18	13
18	19
18	13
18	19
18	13
18	13
18	13
18	19
18	19
18	19
18	19
18	19
18	19
18	13
18	19
18	19
18	19
18	13
18	19
18	19
18	13
18	13
18	13
18	19
18	19
18	13
18	13
18	19
18	19
18	19
18	19
18	13
18	19
18	19
18	13
18	13
18	19
18	13
18	13
18	19
18	19
18	19
18	13
18	13
18	13
18	13
18	13
18	19
18	13
18	19
18	13
18	19
18	19
18	19
18	19
18	19
18	13
18	19
18	19
18	13
18	13
18	13
18	13
18	13
18	19
18	13
18	19
18	13
18	19
18	19
18	19
18	19
18	13
18	13
18	13
18	13
18	13
18	19
18	13
18	13
18	19
18	19
18	19
18	19
18	19
18	19
19	18
19	13
19	18
19	13
19	18
19	18
19	18
19	13
19	18
19	18
19	13
19	18
19	13
19	18
19	18
19	18
19	13
19	18
19	13
19	18
19	18
19	13
19	18
19	18
19	18
19	13
19	18
19	18
19	13
19	18
19	13
19	18
19	18
19	18
19	18
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	18
19	18
19	13
19	18
19	13
19	18
19	18
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	18
19	13
19	18
19	18
19	13
19	18
19	18
19	18
19	13
19	18
19	13
19	18
19	18
19	18
19	18
19	18
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	18
19	13
19	18
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	18
19	13
19	18
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	18
19	18
19	18
19	18
19	18
19	13
19	18
19	18
19	18
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	18
19	18
19	18
19	18
19	18
19	13
19	18
19	13
19	18
19	13
19	18
19	18
19	13
19	18
19	13
19	18
20	17
20	22
20	17
20	8
20	17
20	8
20	5
20	15
20	17
20	22
20	17
20	17
20	22
20	17
20	8
20	17
20	8
20	17
20	8
20	17
20	8
20	16
20	1
20	17
20	22
20	17
20	17
20	8
20	16
20	21
20	17
20	8
20	5
20	3
20	17
20	8
20	17
20	8
20	17
20	22
20	17
20	8
20	17
20	8
20	17
20	22
20	17
20	22
20	17
20	17
20	22
20	17
20	22
20	17
20	17
20	17
20	8
20	17
20	8
20	17
20	22
20	17
20	17
20	17
20	22
20	17
20	17
20	22
20	17
20	17
20	22
20	17
20	22
20	17
20	22
20	17
20	17
20	8
20	17
20	22
20	17
20	22
20	17
20	22
20	17
20	8
20	17
20	8
20	16
20	12
20	17
20	22
20	17
20	17
20	8
20	17
20	22
20	17
20	8
20	17
20	8
20	17
20	17
20	8
20	17
20	22
20	17
20	22
20	17
20	22
20	17
20	22
20	17
20	22
20	17
20	17
20	8
20	17
20	17
20	17
20	17
20	17
20	17
20	17
20	8
20	17
20	8
20	5
20	4
20	17
20	22
20	17
20	22
20	17
20	8
20	17
20	22
20	17
20	22
20	17
20	22
20	17
20	8
20	5
20	8
20	17
20	22
20	17
20	17
20	22
20	17
20	22
20	17
20	22
20	17
20	22
20	17
20	17
20	22
20	17
20	17
20	17
20	8
20	16
20	6
20	17
20	22
20	17
20	8
20	17
20	8
20	16
20	1
20	17
20	8
20	17
20	22
21	16
21	8
21	17
21	20
21	16
21	4
21	6
21	4
21	16
21	5
21	8
21	17
21	16
21	5
21	6
21	4
21	16
21	5
21	3
21	5
21	16
21	1
21	15
21	1
21	16
21	1
21	15
21	5
21	16
21	6
21	4
21	16
21	16
21	1
21	16
21	6
21	16
21	16
21	4
21	16
21	4
21	5
21	15
21	16
21	4
21	5
21	16
21	16
21	1
21	16
21	12
21	16
21	4
21	6
21	4
21	16
21	8
21	16
21	4
21	16
21	12
21	5
21	6
21	16
21	4
21	16
21	12
21	16
21	12
21	16
21	16
21	4
21	5
21	6
21	16
21	6
21	16
21	4
21	16
21	4
21	5
21	6
21	16
21	16
21	1
21	16
21	1
21	15
21	5
21	16
21	12
21	16
21	6
21	16
21	8
21	17
21	8
21	16
21	16
21	16
21	16
21	12
21	16
21	8
21	17
21	8
21	16
21	6
21	4
21	6
21	16
21	5
21	8
21	5
21	16
21	5
21	6
21	16
21	16
21	1
21	15
21	5
21	16
21	1
21	16
21	6
21	16
21	1
21	16
21	4
21	16
21	1
21	16
21	4
21	16
21	6
21	16
21	12
21	16
21	8
21	16
21	16
21	16
21	8
21	16
21	6
21	4
21	5
21	16
21	8
21	17
21	8
21	16
21	1
21	15
21	5
21	16
21	12
21	16
21	12
21	16
21	12
21	5
21	8
21	16
21	4
21	6
21	4
21	16
21	6
21	5
21	12
21	16
21	6
21	16
21	16
21	5
21	5
21	8
21	16
21	1
21	16
21	12
21	16
21	1
21	15
21	1
21	16
21	5
21	5
21	16
22	17
22	17
22	8
22	17
22	17
22	20
22	17
22	20
22	17
22	8
22	17
22	17
22	17
22	20
22	17
22	8
22	17
22	8
22	16
22	12
22	17
22	8
22	5
22	4
22	17
22	20
22	17
22	17
22	20
22	17
22	20
22	17
22	17
22	8
22	17
22	20
22	17
22	17
22	17
22	8
22	17
22	8
22	5
22	3
22	17
22	8
22	17
22	17
22	17
22	20
22	17
22	8
22	5
22	12
22	17
22	8
22	5
22	4
22	17
22	20
22	17
22	20
22	17
22	20
22	17
22	17
22	8
22	16
22	8
22	17
22	20
22	17
22	8
22	17
22	17
22	20
22	17
22	20
22	17
22	20
22	17
22	20
22	17
22	20
22	17
22	20
22	17
22	20
22	17
22	8
22	5
22	15
22	17
22	8
22	16
22	1
22	17
22	20
22	17
22	17
22	8
22	16
22	8
22	17
22	8
22	17
22	17
22	20
22	17
22	17
22	8
22	16
22	12
22	17
22	8
22	16
22	8
22	17
22	20
22	17
22	17
22	17
22	20
22	17
22	20
22	17
22	20
22	17
22	8
22	5
22	15
22	17
22	17
22	8
22	17
22	20
22	17
22	8
22	17
22	17
22	8
22	17
22	17
22	8
22	17
22	20
22	17
22	8
22	17
22	20
22	17
22	17
22	20
22	17
22	20
22	17
22	20
22	17
22	20
22	17
22	8
22	5
22	12
22	17
22	8
22	16
22	12
22	17
22	17
22	17
22	17
22	8
22	17
22	17
22	8
